Stock,Date,Open,High,Low,Close,Adj Close,Volume
HXGBF,2013-11-01,4.414286,4.414286,4.368571,4.368571,3.913964,1400
HXGBF,2013-12-01,4.368571,4.407143,4.207143,4.407143,3.948521,7000
HXGBF,2014-01-01,4.407143,4.647143,4.407143,4.517143,4.047075,8400
HXGBF,2014-02-01,4.517143,5,4.517143,5,4.479684,2100
HXGBF,2014-03-01,5,5,4.685714,4.685714,4.198103,4200
HXGBF,2014-04-01,4.685714,4.685714,4.471429,4.494286,4.026596,2800
HXGBF,2014-05-01,4.494286,4.671429,4.478571,4.478571,4.012517,4200
HXGBF,2014-06-01,4.478571,4.691429,4.478571,4.514286,4.0979,5600
HXGBF,2014-07-01,4.514286,4.514286,4.4,4.4,3.994156,700
HXGBF,2014-08-01,4.4,4.821429,4.4,4.821429,4.376713,700
HXGBF,2014-09-01,4.821429,4.821429,4.464286,4.492857,4.078447,16800
HXGBF,2014-10-01,4.492857,4.492857,4.492857,4.492857,4.078447,0
HXGBF,2014-11-01,4.492857,4.785714,4.492857,4.75,4.311872,2800
HXGBF,2014-12-01,4.607143,4.607143,4.607143,4.607143,4.182192,9100
HXGBF,2015-01-01,4.607143,4.607143,4.371429,4.542857,4.123837,5600
HXGBF,2015-02-01,4.542857,5.111429,4.542857,5.111429,4.639964,21700
HXGBF,2015-03-01,5.111429,5.111429,4.714286,4.721429,4.285937,4900
HXGBF,2015-04-01,4.721429,5.364286,4.721429,5.342857,4.850046,5600
HXGBF,2015-05-01,5.342857,5.342857,5.285714,5.307143,4.817626,1400
HXGBF,2015-06-01,5.307143,5.307143,5.307143,5.307143,4.869879,0
HXGBF,2015-07-01,5.307143,5.307143,5.028571,5.028571,4.614259,35700
HXGBF,2015-08-01,5.028571,5.028571,5.028571,5.028571,4.614259,0
HXGBF,2015-09-01,5.028571,5.028571,4.521429,4.7,4.312759,4200
HXGBF,2015-10-01,4.7,4.7,4.7,4.7,4.312759,0
HXGBF,2015-11-01,4.7,5.035714,4.7,5.035714,4.620813,700
HXGBF,2015-12-01,5.035714,5.035714,5.035714,5.035714,4.620813,0
HXGBF,2016-01-01,5.035714,5.035714,4.5,4.5,4.129237,11900
HXGBF,2016-02-01,4.622857,4.978571,4.405714,4.978571,4.568377,30800
HXGBF,2016-03-01,4.978571,5.071429,4.978571,5.071429,4.653586,7000
HXGBF,2016-04-01,5.071429,5.8,5.071429,5.8,5.322128,75600
HXGBF,2016-05-01,5.8,5.8,5.415714,5.415714,4.969504,19600
HXGBF,2016-06-01,5.415714,5.415714,5.142857,5.142857,4.776661,7000
HXGBF,2016-07-01,5.237143,5.237143,5.102857,5.2,4.829734,79800
HXGBF,2016-08-01,5.2,5.825714,5.2,5.797143,5.384358,15400
HXGBF,2016-09-01,5.797143,5.961429,5.797143,5.961429,5.536945,700
HXGBF,2016-10-01,5.961429,5.961429,5.961429,5.961429,5.536945,42000
HXGBF,2016-11-01,5.961429,5.961429,4.928571,4.928571,4.577632,9800
HXGBF,2016-12-01,4.928571,4.964286,4.928571,4.964286,4.610804,12600
HXGBF,2017-01-01,5.171429,5.721429,5.171429,5.678571,5.274229,42000
HXGBF,2017-02-01,5.678571,5.907143,5.678571,5.714286,5.3074,7700
HXGBF,2017-03-01,5.714286,5.714286,5.621429,5.63,5.229116,35000
HXGBF,2017-04-01,5.63,5.714286,5.63,5.714286,5.3074,700
HXGBF,2017-05-01,5.714286,5.714286,5.714286,5.714286,5.3074,35000
HXGBF,2017-06-01,5.714286,6.878571,5.714286,6.857143,6.453584,41300
HXGBF,2017-07-01,6.857143,6.928571,6.785714,6.928571,6.520808,745500
HXGBF,2017-08-01,6.928571,6.928571,6.778571,6.778571,6.379636,9800
HXGBF,2017-09-01,6.778571,7.061429,6.778571,7.061429,6.645846,4900
HXGBF,2017-10-01,7.061429,7.061429,7.061429,7.061429,6.645846,0
HXGBF,2017-11-01,7.2,7.208571,7.2,7.208571,6.784329,14700
HXGBF,2017-12-01,7.208571,7.208571,6.928571,6.928571,6.520808,21000
HXGBF,2018-01-01,6.928571,8.428571,6.928571,8.428571,7.932529,45500
HXGBF,2018-02-01,8.428571,8.571429,8.2,8.571429,8.06698,51100
HXGBF,2018-03-01,8.571429,8.571429,8.522857,8.522857,8.021265,1400
HXGBF,2018-04-01,8.522857,8.735714,8.522857,8.735714,8.221596,14000
HXGBF,2018-05-01,8.735714,8.735714,7.91,7.935714,7.468678,5600
HXGBF,2018-06-01,8.035714,8.664286,8.035714,8.071429,7.67599,21000
HXGBF,2018-07-01,8.071429,8.757143,7.857143,8.757143,8.328109,28000
HXGBF,2018-08-01,8.757143,8.757143,8.24,8.514286,8.09715,19600
HXGBF,2018-09-01,8.514286,8.571429,8.514286,8.571429,8.151494,700
HXGBF,2018-10-01,8.421429,8.421429,6.862857,6.862857,6.526628,10500
HXGBF,2018-11-01,6.862857,7.142857,6.83,7.142857,6.792911,59500
HXGBF,2018-12-01,7.142857,7.142857,6.707143,6.732857,6.402997,40600
HXGBF,2019-01-01,6.732857,7.114286,6.732857,7.028571,6.684225,53900
HXGBF,2019-02-01,7.028571,7.078571,7.028571,7.078571,6.731774,22400
HXGBF,2019-03-01,7.078571,7.492857,7.078571,7.392857,7.030663,7000
HXGBF,2019-04-01,7.392857,7.822857,7.392857,7.642857,7.268415,40600
HXGBF,2019-05-01,7.642857,7.642857,6.571429,6.607143,6.365237,59500
HXGBF,2019-06-01,6.607143,7.814286,6.607143,7.814286,7.528183,43400
HXGBF,2019-07-01,7.814286,8.042857,6.971429,6.971429,6.716186,76300
HXGBF,2019-08-01,6.971429,6.971429,6.414286,6.637143,6.394139,30100
HXGBF,2019-09-01,6.637143,7.337143,6.428571,7.337143,7.06851,58100
HXGBF,2019-10-01,7.337143,7.337143,6.357143,7.06,6.801514,32200
HXGBF,2019-11-01,7.06,8.035714,7.06,8.035714,7.741505,10500
HXGBF,2019-12-01,7.964286,8.054286,7.964286,8.007143,7.71398,46200
HXGBF,2020-01-01,8.007143,8.028571,8.007143,8.028571,7.734623,1400
HXGBF,2020-02-01,8.028571,8.08,7.642857,7.642857,7.363031,28000
HXGBF,2020-03-01,7.642857,7.642857,4.928571,6.154286,5.928961,182000
HXGBF,2020-04-01,5.857143,7.057143,5.571429,7.057143,6.798762,16100
HXGBF,2020-05-01,7.057143,7.748571,6.46,7.748571,7.464874,57400
HXGBF,2020-06-01,7.915714,8.428571,7.915714,8.142857,7.844724,93100
HXGBF,2020-07-01,8.142857,9.642857,8.142857,9.642857,9.289805,30100
HXGBF,2020-08-01,9.642857,10.355714,9.568571,10.355714,9.976563,67900
HXGBF,2020-09-01,10.355714,10.671429,10.355714,10.594286,10.206401,18900
HXGBF,2020-10-01,10.594286,10.938571,10.594286,10.744286,10.350907,11900
HXGBF,2020-11-01,10.744286,11.718571,10.735714,11.718571,11.289522,53200
HXGBF,2020-12-01,11.718571,12.571429,11.718571,12.571429,12.111155,15400
HXGBF,2021-01-01,12.571429,13.105714,12.571429,13.105714,12.742224,11900
HXGBF,2021-02-01,13.105714,13.105714,12.424286,12.428571,12.083862,25900
HXGBF,2021-03-01,12.095714,12.972857,12.095714,12.714286,12.361653,43400
HXGBF,2021-04-01,12.714286,14.75,12.714286,14.452857,14.052006,25900
HXGBF,2021-05-01,13.89,15.11,13.21,15.11,14.806246,38500
HXGBF,2021-06-01,15.12,15.66,13.84,15.37,15.061019,35600
HXGBF,2021-07-01,14.8,17.02,14.59,17.02,16.677849,13100
HXGBF,2021-08-01,17.129999,17.67,16.5,17.290001,16.942421,39800
HXGBF,2021-09-01,17.200001,17.92,15.86,15.86,15.541168,127500
HXGBF,2021-10-01,15.86,16.469999,14.14,16.469999,16.138905,20500
HXGBF,2021-11-01,16.25,16.940001,14.49,15.12,14.816045,13100
HXGBF,2021-12-01,15.22,16.610001,13.98,15.44,15.129611,74700
HXGBF,2022-01-01,16.43,16.5,12.55,13.72,13.444189,53600
HXGBF,2022-02-01,13.52,14.81,12.84,13.37,13.101224,44100
HXGBF,2022-03-01,12.8,14.57,11.77,14.56,14.267303,74500
HXGBF,2022-04-01,14.56,15.07,12.49,13.22,12.95424,46400
HXGBF,2022-05-01,12.84,12.84,11.06,12.2,11.954744,49700
HXGBF,2022-06-01,12.2,12.44,10.34,10.9,10.775428,93600
HXGBF,2022-07-01,10.56,11.84,10.13,11.84,11.704685,206200
HXGBF,2022-08-01,11.84,12.26,10.29,10.29,10.1724,12600
HXGBF,2022-09-01,10.29,11.04,8.99,9.37,9.262914,60600
HXGBF,2022-10-01,9.37,10.22,8.51,9.9,9.786857,73300
HXGBF,2022-11-01,10.3,12.47,9.27,11.14,11.012686,36700
HXGBF,2022-12-01,11.72,12,10.36,10.36,10.241599,52300
