Stock,Date,Open,High,Low,Close,Adj Close,Volume
GOOG,2010-01-01,15.61522,15.678981,13.091181,13.199027,13.199027,3577378821
GOOG,2010-02-01,13.315092,13.636387,12.951455,13.12082,13.12082,2089173495
GOOG,2010-03-01,13.180596,14.65208,13.144232,14.125056,14.125056,3363548325
GOOG,2010-04-01,14.230411,14.890188,12.977109,13.093423,13.093423,2933394020
GOOG,2010-05-01,13.113348,13.273249,11.457056,12.095413,12.095413,3274676457
GOOG,2010-06-01,11.965899,12.683708,11.076483,11.082211,11.082211,2403503278
GOOG,2010-07-01,11.090679,12.391055,10.800268,12.075986,12.075986,2782791635
GOOG,2010-08-01,12.1791,12.667519,11.149459,11.208488,11.208488,2122132569
GOOG,2010-09-01,11.332025,13.371132,11.270256,13.095664,13.095664,2396990959
GOOG,2010-10-01,13.200521,15.560177,12.922812,15.285207,15.285207,3185812619
GOOG,2010-11-01,15.335768,15.712356,13.781095,13.840871,13.840871,2346438185
GOOG,2010-12-01,14.02244,15.118333,14.007496,14.793799,14.793799,1697747812
GOOG,2011-01-01,14.856315,16.013975,14.833152,14.952953,14.952953,2408369449
GOOG,2011-02-01,15.055817,15.720575,14.97761,15.277735,15.277735,1681037411
GOOG,2011-03-01,15.386826,15.422692,13.730535,14.614222,14.614222,2414576630
GOOG,2011-04-01,14.664036,14.824185,12.926548,13.551705,13.551705,2820199328
GOOG,2011-05-01,13.591556,13.592303,12.787071,13.176113,13.176113,1819912003
GOOG,2011-06-01,13.151704,13.280222,11.781341,12.612226,12.612226,2373868616
GOOG,2011-07-01,12.621193,15.628919,12.612226,15.035892,15.035892,3254372638
GOOG,2011-08-01,15.223439,15.330039,12.225675,13.473498,13.473498,4287032849
GOOG,2011-09-01,13.468268,13.910859,12.714842,12.827918,12.827918,2353978341
GOOG,2011-10-01,12.698652,15.011234,11.970133,14.760673,14.760673,3100196907
GOOG,2011-11-01,14.448344,15.399778,13.980846,14.928793,14.928793,2421060842
GOOG,2011-12-01,14.943986,16.108622,14.91908,16.0872,16.0872,2210153263
GOOG,2012-01-01,16.262545,16.693678,14.061046,14.448593,14.448593,2956745222
GOOG,2012-02-01,14.568892,15.581596,14.424434,15.398533,15.398533,1901685367
GOOG,2012-03-01,15.498408,16.403267,14.790561,15.971136,15.971136,1900304210
GOOG,2012-04-01,15.95943,16.267525,14.699901,15.064783,15.064783,2363935524
GOOG,2012-05-01,15.038382,15.886703,14.420947,14.467273,14.467273,2355728878
GOOG,2012-06-01,14.24137,14.642367,13.861045,14.447597,14.447597,1867144380
GOOG,2012-07-01,14.491183,16.005009,13.999775,15.765158,15.765158,2059153390
GOOG,2012-08-01,15.873004,17.160429,15.527051,17.063293,17.063293,1889588194
GOOG,2012-09-01,17.049843,19.050842,16.774626,18.792063,18.792063,2416126416
GOOG,2012-10-01,18.905388,19.287207,16.679979,16.943991,16.943991,2882716781
GOOG,2012-11-01,16.924065,17.415222,15.840625,17.394053,17.394053,1874166603
GOOG,2012-12-01,17.490442,18.159433,16.994551,17.618462,17.618462,1674071398
GOOG,2013-01-01,17.918339,18.952711,17.323069,18.821701,18.821701,2104065102
GOOG,2013-02-01,18.884216,20.148727,18.881727,19.955202,19.955202,1860563808
GOOG,2013-03-01,19.87052,21.021208,19.758442,19.780607,19.780607,1708335347
GOOG,2013-04-01,19.801031,20.613735,18.960432,20.537271,20.537271,2150117073
GOOG,2013-05-01,20.504644,22.929056,20.332788,21.699165,21.699165,1984101129
