Stock,Date,Open,High,Low,Close,Adj Close,Volume
601857.SS,2010-01-01,13.82,14.42,13.03,13.08,9.271361,1005984845
601857.SS,2010-02-01,13.03,13.11,12.6,13,9.214657,374728650
601857.SS,2010-03-01,12.99,13.09,12.58,12.84,9.101246,396383942
601857.SS,2010-04-01,12.85,13.25,11.82,12.1,8.576717,566407565
601857.SS,2010-05-01,12.1,12.1,10.45,10.85,7.690695,381014344
601857.SS,2010-06-01,10.9,11.05,10.21,10.25,7.265403,274350401
601857.SS,2010-07-01,10.27,10.85,9.95,10.71,7.684233,474375928
601857.SS,2010-08-01,10.71,10.86,10.19,10.28,7.375715,450258409
601857.SS,2010-09-01,10.28,10.41,9.93,10.18,7.303968,341538593
601857.SS,2010-10-01,10.18,11.95,10.18,11.19,8.157083,859146507
601857.SS,2010-11-01,11.22,13.31,10.75,11.07,8.069608,1422354738
601857.SS,2010-12-01,10.98,12.05,10.81,11.22,8.17895,713853748
601857.SS,2011-01-01,11.22,11.52,10.92,11.42,8.324745,514808479
601857.SS,2011-02-01,11.49,11.97,11.31,11.41,8.317453,652714280
601857.SS,2011-03-01,11.41,12.24,11.36,11.9,8.674644,1034241326
601857.SS,2011-04-01,11.96,12.41,11.65,11.71,8.536144,612293616
601857.SS,2011-05-01,11.71,11.74,10.61,11.01,8.025871,411963931
601857.SS,2011-06-01,10.89,10.95,10.6,10.89,7.938397,427645634
601857.SS,2011-07-01,10.9,11.08,10.3,10.68,7.91732,505098872
601857.SS,2011-08-01,10.67,10.72,9.7,9.88,7.324261,330825674
601857.SS,2011-09-01,9.88,9.93,9.45,9.87,7.316848,267121577
601857.SS,2011-10-01,9.87,10.03,9.5,9.88,7.447595,242989028
601857.SS,2011-11-01,9.85,10.28,9.39,9.46,7.130996,296984258
601857.SS,2011-12-01,9.6,9.89,9.35,9.74,7.342062,266765723
601857.SS,2012-01-01,9.79,10.35,9.69,10.21,7.696352,340662404
601857.SS,2012-02-01,10.19,10.74,10.04,10.52,7.930029,393391074
601857.SS,2012-03-01,10.46,10.64,9.63,9.69,7.304373,329616677
601857.SS,2012-04-01,9.69,10,9.55,9.93,7.485287,212834407
601857.SS,2012-05-01,9.93,10.17,9.43,9.45,7.123459,450219582
601857.SS,2012-06-01,9.45,9.5,8.95,9.05,6.821937,249709553
601857.SS,2012-07-01,9.11,9.17,8.75,8.86,6.798672,240271058
601857.SS,2012-08-01,8.88,9.08,8.72,8.81,6.760304,213131683
601857.SS,2012-09-01,8.84,9.03,8.47,8.78,6.737283,228650485
601857.SS,2012-10-01,8.78,9.06,8.63,8.68,6.776797,221470672
601857.SS,2012-11-01,8.68,8.85,8.44,8.47,6.612843,213050254
601857.SS,2012-12-01,8.47,9.07,8.45,9.04,7.057862,442308916
601857.SS,2013-01-01,9.04,9.36,8.86,9.26,7.229627,664013671
601857.SS,2013-02-01,9.24,9.5,8.87,9.05,7.06567,505369012
601857.SS,2013-03-01,9.05,9.06,8.66,8.69,6.784606,425135053
601857.SS,2013-04-01,8.66,8.77,8.45,8.48,6.620649,242521304
601857.SS,2013-05-01,8.48,8.66,8.38,8.52,6.651881,313472739
601857.SS,2013-06-01,8.5,8.55,7.08,7.61,5.941411,347725479
601857.SS,2013-07-01,7.48,8.21,7.44,8.08,6.407029,564348893
601857.SS,2013-08-01,8.1,8.83,7.78,7.83,6.208791,324851454
601857.SS,2013-09-01,7.8,8.48,7.77,7.84,6.216722,370872424
601857.SS,2013-10-01,7.84,7.93,7.5,7.84,6.340689,255585582
601857.SS,2013-11-01,7.84,8.11,7.6,7.91,6.397301,360489137
601857.SS,2013-12-01,7.91,8.29,7.62,7.71,6.235548,386793530
601857.SS,2014-01-01,7.71,7.78,7.5,7.54,6.098059,292123254
601857.SS,2014-02-01,7.54,8.33,7.45,7.69,6.219374,459210210
601857.SS,2014-03-01,7.67,7.95,7.49,7.6,6.146584,483267443
601857.SS,2014-04-01,7.6,7.76,7.47,7.52,6.081883,287229100
601857.SS,2014-05-01,7.52,7.76,7.47,7.6,6.146584,219599003
601857.SS,2014-06-01,7.6,7.67,7.45,7.54,6.098059,237038808
601857.SS,2014-07-01,7.52,8.15,7.47,8.02,6.622657,485205222
601857.SS,2014-08-01,8,8.08,7.82,7.89,6.515306,501062032
601857.SS,2014-09-01,7.9,8.14,7.72,7.79,6.432729,572565626
601857.SS,2014-10-01,7.79,7.87,7.52,7.84,6.611939,495410200
601857.SS,2014-11-01,7.84,8.19,7.67,8.17,6.890247,1131477024
601857.SS,2014-12-01,8.14,10.99,8.09,10.81,9.116718,5950247975
601857.SS,2015-01-01,10.81,13.26,10.81,11.64,9.816706,5359325590
601857.SS,2015-02-01,11.49,11.92,10.7,11.42,9.631165,1932131951
601857.SS,2015-03-01,11.44,12.17,10.52,11.73,9.892606,4065236358
601857.SS,2015-04-01,11.71,15.36,11.63,13.39,11.292585,7815773152
601857.SS,2015-05-01,13.39,13.98,11.7,11.92,10.052847,4393226783
601857.SS,2015-06-01,11.92,13.45,9.81,11.33,9.555263,4962793589
601857.SS,2015-07-01,11.13,14.25,10.2,11.09,9.352858,10347837784
601857.SS,2015-08-01,10.88,11.4,8.03,8.94,7.598804,3334418317
601857.SS,2015-09-01,9.04,9.36,8.22,8.23,6.99532,1666950223
601857.SS,2015-10-01,8.23,9.09,8.23,8.75,7.491919,1514023239
601857.SS,2015-11-01,8.66,9.46,8.3,8.4,7.192243,1776937606
601857.SS,2015-12-01,8.4,8.95,8.23,8.35,7.149432,1192175719
601857.SS,2016-01-01,8.35,8.38,6.99,7.46,6.387397,1064854931
601857.SS,2016-02-01,7.4,7.6,7.07,7.28,6.233278,748032579
601857.SS,2016-03-01,7.23,7.94,7.17,7.61,6.51583,1262662584
601857.SS,2016-04-01,7.58,7.85,7.38,7.42,6.353148,821520858
601857.SS,2016-05-01,7.42,7.51,7.11,7.37,6.310336,401062252
601857.SS,2016-06-01,7.36,7.39,7.08,7.23,6.190466,321048424
601857.SS,2016-07-01,7.22,7.44,7.19,7.22,6.202942,426833737
601857.SS,2016-08-01,7.21,7.54,7.17,7.54,6.477864,511213927
601857.SS,2016-09-01,7.52,7.54,7.16,7.22,6.202942,341410129
601857.SS,2016-10-01,7.22,7.46,7.22,7.34,6.324576,354365588
601857.SS,2016-11-01,7.32,7.8,7.24,7.62,6.565841,898559760
601857.SS,2016-12-01,7.85,8.28,7.52,7.95,6.850188,1449568803
601857.SS,2017-01-01,7.95,8.83,7.91,8.65,7.453349,951825390
601857.SS,2017-02-01,8.65,8.66,8.18,8.23,7.091454,985768473
601857.SS,2017-03-01,8.23,8.28,7.72,7.87,6.781256,903044017
601857.SS,2017-04-01,7.87,8.13,7.63,7.8,6.72094,654577757
601857.SS,2017-05-01,7.8,7.9,7.39,7.82,6.738173,738848682
601857.SS,2017-06-01,7.78,7.9,7.59,7.69,6.626157,545783824
601857.SS,2017-07-01,7.7,8.3,7.67,8.13,7.023483,950676077
601857.SS,2017-08-01,8.16,8.26,7.87,8.11,7.006205,762659310
601857.SS,2017-09-01,8.14,8.16,7.87,7.99,6.902537,521765047
601857.SS,2017-10-01,7.99,8.35,7.95,8.27,7.178479,670364920
601857.SS,2017-11-01,8.27,8.67,8.04,8.17,7.091677,1318379554
601857.SS,2017-12-01,8.18,8.24,7.84,8.09,7.022236,651472135
601857.SS,2018-01-01,8.09,9.58,8.08,9.01,7.82081,1975290757
601857.SS,2018-02-01,9.01,9.37,7.8,8,6.944115,1117654195
601857.SS,2018-03-01,7.94,8.16,7.56,7.64,6.63163,956215599
601857.SS,2018-04-01,7.65,7.79,7.39,7.65,6.64031,616375290
601857.SS,2018-05-01,7.65,8.57,7.56,7.98,6.926754,1144452537
601857.SS,2018-06-01,7.95,8.06,7.17,7.71,6.69239,607444960
601857.SS,2018-07-01,7.65,7.79,7.21,7.73,6.742327,631373206
601857.SS,2018-08-01,7.67,8.3,7.43,8.04,7.012718,818831894
601857.SS,2018-09-01,8,9.17,7.97,9.17,7.998335,778646368
601857.SS,2018-10-01,9.17,9.34,8.06,8.31,7.320773,1210107761
601857.SS,2018-11-01,8.24,8.38,7.47,7.61,6.704102,1128639513
601857.SS,2018-12-01,7.72,7.8,7.14,7.21,6.351718,750895210
601857.SS,2019-01-01,7.21,7.44,7.12,7.32,6.448624,704665859
601857.SS,2019-02-01,7.33,7.94,7.28,7.83,6.897913,1291347646
601857.SS,2019-03-01,7.84,8.02,7.48,7.6,6.695292,2487857490
601857.SS,2019-04-01,7.58,7.83,7.37,7.41,6.52791,2436823328
601857.SS,2019-05-01,7.41,7.47,7.12,7.15,6.298861,1580936898
601857.SS,2019-06-01,7.14,7.16,6.86,6.88,6.061002,1568901070
601857.SS,2019-07-01,6.91,6.93,6.43,6.51,5.757525,1620907731
601857.SS,2019-08-01,6.49,6.5,6.02,6.12,5.412604,1239381405
601857.SS,2019-09-01,6.11,6.59,6.07,6.19,5.474513,1634209043
601857.SS,2019-10-01,6.19,6.19,5.88,5.88,5.206706,982562715
601857.SS,2019-11-01,5.85,5.92,5.49,5.59,4.949913,1256926247
601857.SS,2019-12-01,5.57,5.87,5.54,5.83,5.162431,1005273498
601857.SS,2020-01-01,5.83,6.28,5.62,5.64,4.994187,1637821908
601857.SS,2020-02-01,5.14,5.38,5.06,5.07,4.489456,2113363169
601857.SS,2020-03-01,5.11,5.25,4.6,4.62,4.090983,2886606290
601857.SS,2020-04-01,4.61,4.74,4.33,4.44,3.931594,3206598639
601857.SS,2020-05-01,4.44,4.51,4.22,4.25,3.76335,1236606463
601857.SS,2020-06-01,4.26,4.37,4.18,4.19,3.710221,1279610700
601857.SS,2020-07-01,4.19,4.88,4.18,4.45,3.962486,4162979251
601857.SS,2020-08-01,4.45,4.56,4.4,4.43,3.944677,1915279589
601857.SS,2020-09-01,4.42,4.43,4.07,4.11,3.659734,1445104787
601857.SS,2020-10-01,4.11,4.19,4.04,4.07,3.700228,951350733
601857.SS,2020-11-01,4.06,4.44,4.04,4.31,3.918423,2426743168
601857.SS,2020-12-01,4.28,4.33,4.1,4.15,3.772959,1657721285
601857.SS,2021-01-01,4.15,4.39,4.08,4.09,3.718411,2102518919
601857.SS,2021-02-01,4.09,4.54,4.05,4.36,3.96388,2423900971
601857.SS,2021-03-01,4.39,4.58,4.26,4.3,3.909332,2686968035
601857.SS,2021-04-01,4.29,4.32,4.12,4.25,3.863874,1546426768
601857.SS,2021-05-01,4.25,4.89,4.25,4.62,4.200258,3287327476
601857.SS,2021-06-01,4.63,5.55,4.61,5.29,4.809387,4090906452
601857.SS,2021-07-01,5.31,5.44,4.58,4.68,4.325486,3268397351
601857.SS,2021-08-01,4.65,4.95,4.37,4.94,4.565791,2863485295
601857.SS,2021-09-01,4.96,6.49,4.87,6.01,5.554739,7400807831
601857.SS,2021-10-01,6.01,6.47,5.33,5.48,5.178375,3740736489
601857.SS,2021-11-01,5.47,5.51,4.64,4.71,4.450757,3487166484
