Stock,Date,Open,High,Low,Close,Adj Close,Volume
AMZN,2010-01-01,6.8125,6.8305,5.906,6.2705,6.2705,4617220000
AMZN,2010-02-01,6.159,6.243,5.691,5.92,5.92,4202916000
AMZN,2010-03-01,5.935,6.9095,5.8765,6.7885,6.7885,3160852000
AMZN,2010-04-01,6.79,7.5545,6.539,6.855,6.855,3460502000
AMZN,2010-05-01,6.86,6.972,5.876,6.273,6.273,2818198000
AMZN,2010-06-01,6.2485,6.4575,5.3005,5.463,5.463,2667570000
AMZN,2010-07-01,5.445,6.244,5.29,5.8945,5.8945,3506524000
AMZN,2010-08-01,5.9575,6.5405,5.8785,6.2415,6.2415,2268396000
AMZN,2010-09-01,6.318,8.089,6.3085,7.853,7.853,2686420000
AMZN,2010-10-01,7.854,8.5995,7.57,8.2615,8.2615,2857670000
AMZN,2010-11-01,8.2225,9.092,7.8385,8.77,8.77,2620228000
AMZN,2010-12-01,8.958,9.2825,8.6545,9,9,1873234000
AMZN,2011-01-01,9.0685,9.58,8.345,8.482,8.482,2272226000
AMZN,2011-02-01,8.526,9.57,8.4755,8.6645,8.6645,1915528000
AMZN,2011-03-01,8.6765,9.0785,8.0295,9.0065,9.0065,2379582000
AMZN,2011-04-01,9.079,9.89,8.7685,9.7905,9.7905,2334988000
AMZN,2011-05-01,9.8285,10.3195,9.544,9.8345,9.8345,2125490000
AMZN,2011-06-01,9.803,10.3125,9.0795,10.2245,10.2245,1911274000
AMZN,2011-07-01,10.2775,11.36,10.1805,11.126,11.126,1856170000
AMZN,2011-08-01,11.25,11.3725,8.855,10.7615,10.7615,3103894000
AMZN,2011-09-01,10.764,12.2,10.2235,10.8115,10.8115,2872466000
AMZN,2011-10-01,10.8505,12.3355,9.8255,10.6755,10.6755,3184288000
AMZN,2011-11-01,10.4055,11.1175,9.0755,9.6145,9.6145,2731762000
AMZN,2011-12-01,9.5925,9.983,8.3485,8.655,8.655,2511904000
AMZN,2012-01-01,8.7945,9.825,8.675,9.722,9.722,2210738000
AMZN,2012-02-01,8.6905,9.6785,8.6,8.9845,8.9845,2931608000
AMZN,2012-03-01,8.9945,10.4925,8.829,10.1255,10.1255,2259502000
AMZN,2012-04-01,9.901,11.692,9.1825,11.595,11.595,2210708000
AMZN,2012-05-01,11.47,11.6485,10.3555,10.6455,10.6455,1855486000
AMZN,2012-06-01,10.422,11.4175,10.3185,11.4175,11.4175,1314912000
AMZN,2012-07-01,11.465,12.037,10.6305,11.665,11.665,1546804000
AMZN,2012-08-01,11.707,12.5,11.433,12.4135,12.4135,1203848000
AMZN,2012-09-01,12.4135,13.2055,12.233,12.716,12.716,1271410000
AMZN,2012-10-01,12.77,13.095,11.146,11.6445,11.6445,1631370000
AMZN,2012-11-01,11.7115,12.6325,10.909,12.6025,12.6025,1344272000
AMZN,2012-12-01,12.627,13.1555,12.1375,12.5435,12.5435,1217424000
AMZN,2013-01-01,12.804,14.236,12.663,13.275,13.275,1684528000
AMZN,2013-02-01,13.4465,13.715,12.7555,13.2135,13.2135,1373234000
AMZN,2013-03-01,13.1635,13.87,12.6035,13.3245,13.3245,1170114000
AMZN,2013-04-01,13.349,13.79,12.428,12.6905,12.6905,1538324000
AMZN,2013-05-01,12.695,13.5955,12.2875,13.46,13.46,1181010000
AMZN,2013-06-01,13.448,14.167,13.1475,13.8845,13.8845,1171516000
AMZN,2013-07-01,13.95,15.681,13.858,15.061,15.061,1350738000
AMZN,2013-08-01,15.154,15.3105,13.9665,14.049,14.049,875478000
AMZN,2013-09-01,14.2365,16.0285,14.2085,15.632,15.632,869376000
AMZN,2013-10-01,15.711,18.42,14.825,18.2015,18.2015,1545908000
AMZN,2013-11-01,18.2815,19.705,17.094,19.681,19.681,1084154000
AMZN,2013-12-01,19.950001,20.2815,18.975,19.939501,19.939501,1113734000
AMZN,2014-01-01,19.940001,20.403,17.888,17.9345,17.9345,1620238000
AMZN,2014-02-01,17.948999,18.293501,16.886499,18.105,18.105,1660180000
AMZN,2014-03-01,17.937,19.1555,16.544001,16.818501,16.818501,1505070000
AMZN,2014-04-01,16.904499,17.415001,14.4,15.2065,15.2065,2765574000
AMZN,2014-05-01,15.2065,15.7435,14.219,15.6275,15.6275,1571584000
AMZN,2014-06-01,15.6295,17.035999,15.192,16.239,16.239,1531602000
AMZN,2014-07-01,16.292999,18.2425,15.593,15.6495,15.6495,1988520000
AMZN,2014-08-01,15.6845,17.3335,15.2295,16.952,16.952,1240634000
AMZN,2014-09-01,16.999001,17.469,15.882,16.122,16.122,1360656000
AMZN,2014-10-01,16.101999,16.257999,14.2,15.273,15.273,2221174000
AMZN,2014-11-01,15.312,17.063,14.6145,16.931999,16.931999,1379674000
AMZN,2014-12-01,16.906,17.032,14.6515,15.5175,15.5175,1736428000
AMZN,2015-01-01,15.629,17.975,14.2625,17.7265,17.7265,2061142000
AMZN,2015-02-01,17.502501,19.4685,17.5005,19.007999,19.007999,1416924000
AMZN,2015-03-01,19.0425,19.421,18.282499,18.605,18.605,1110056000
AMZN,2015-04-01,18.605,22.6325,18.417,21.089001,21.089001,1688096000
AMZN,2015-05-01,21.191,21.950001,20.727501,21.4615,21.4615,1039660000
AMZN,2015-06-01,21.52,22.351999,20.957001,21.7045,21.7045,1099750000
AMZN,2015-07-01,21.967501,29.0285,21.2785,26.807501,26.807501,2041400000
AMZN,2015-08-01,26.872499,27.136999,22.549999,25.644501,25.644501,1657264000
AMZN,2015-09-01,24.957001,27.489,24.525,25.5945,25.5945,1535378000
AMZN,2015-10-01,25.549999,31.535999,25.299999,31.295,31.295,1942522000
AMZN,2015-11-01,31.356501,34.1385,31.0205,33.240002,33.240002,1746098000
AMZN,2015-12-01,33.6875,34.821999,31.7635,33.794498,33.794498,1803750000
AMZN,2016-01-01,32.814499,32.886002,27.358999,29.35,29.35,2604018000
AMZN,2016-02-01,28.907499,29.09,23.700001,27.625999,27.625999,2482896000
AMZN,2016-03-01,27.814501,30.162001,26.929001,29.681999,29.681999,1880190000
AMZN,2016-04-01,29.5245,33.499001,29.262501,32.9795,32.9795,1569284000
AMZN,2016-05-01,33.195999,36.211498,32.799999,36.1395,36.1395,1812290000
AMZN,2016-06-01,36.044998,36.575001,34.105999,35.780998,35.780998,1490818000
AMZN,2016-07-01,35.866001,38.299999,35.827,37.940498,37.940498,1372710000
AMZN,2016-08-01,37.9935,38.749001,37.517502,38.458,38.458,1000008000
AMZN,2016-09-01,38.544998,41.997501,37.799999,41.865501,41.865501,1346714000
AMZN,2016-10-01,41.799999,42.3605,38.730499,39.491001,39.491001,1541276000
AMZN,2016-11-01,39.950001,40.042,35.505001,37.5285,37.5285,2201718000
AMZN,2016-12-01,37.620499,39.123001,36.834999,37.4935,37.4935,1473204000
AMZN,2017-01-01,37.896,42.192001,37.384998,41.174,41.174,1412280000
AMZN,2017-02-01,41.460499,43.042999,40.150002,42.251999,42.251999,1434966000
AMZN,2017-03-01,42.6525,44.517502,41.674999,44.327,44.327,1214214000
AMZN,2017-04-01,44.400002,47.4795,44.224499,46.2495,46.2495,1470794000
AMZN,2017-05-01,46.389999,50.060001,46.389999,49.730999,49.730999,1524040000
AMZN,2017-06-01,49.929501,50.849998,46.349998,48.400002,48.400002,1922708000
AMZN,2017-07-01,48.6395,54.165501,47.549999,49.389,49.389,1576248000
AMZN,2017-08-01,49.8055,50.32,46.816502,49.029999,49.029999,1547836000
AMZN,2017-09-01,49.209999,50,46.587502,48.067501,48.067501,1185836000
AMZN,2017-10-01,48.200001,56.1395,47.518501,55.264,55.264,1666682000
AMZN,2017-11-01,55.27,60.670502,54.343498,58.837502,58.837502,1543300000
AMZN,2017-12-01,58.602501,59.738998,56.237,58.473499,58.473499,1155204000
AMZN,2018-01-01,58.599998,73.628998,58.525501,72.544502,72.544502,1927424000
