Stock,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,2010-01-01,7.6225,7.699643,6.794643,6.859286,5.829999,15168994400
AAPL,2010-02-01,6.870357,7.3275,6.816071,7.307857,6.211259,10776080000
AAPL,2010-03-01,7.348214,8.481429,7.3375,8.392857,7.133448,12154172800
AAPL,2010-04-01,8.478929,9.730714,8.3125,9.324643,7.925415,12367129600
AAPL,2010-05-01,9.422857,9.567143,7.116071,9.174286,7.797616,18082654800
AAPL,2010-06-01,9.274643,9.964643,8.65,8.983214,7.635219,16651252800
AAPL,2010-07-01,9.082143,9.499643,8.557143,9.1875,7.808851,15669704400
AAPL,2010-08-01,9.301429,9.438571,8.412857,8.682143,7.379325,9589120800
AAPL,2010-09-01,8.838214,10.526071,8.795714,10.133929,8.613256,11849919200
AAPL,2010-10-01,10.219643,11.392857,9.920357,10.749286,9.136277,12234577600
AAPL,2010-11-01,10.793571,11.475,10.634286,11.1125,9.444989,9508086000
AAPL,2010-12-01,11.259643,11.666429,11.246071,11.52,9.791341,6973234800
AAPL,2011-01-01,11.63,12.45,11.601429,12.118571,10.300092,10841535600
AAPL,2011-02-01,12.189286,13.032143,12.061429,12.614643,10.721721,9295949600
AAPL,2011-03-01,12.695357,12.916786,11.652143,12.446786,10.579055,11306458800
AAPL,2011-04-01,12.539643,12.683214,11.434286,12.504643,10.628235,9253829200
AAPL,2011-05-01,12.490714,12.565357,11.765,12.4225,10.558412,6912060400
AAPL,2011-06-01,12.459643,12.576071,11.089286,11.988214,10.189297,9263850400
AAPL,2011-07-01,11.998214,14.446429,11.935714,13.945714,11.853056,10653946800
AAPL,2011-08-01,14.206429,14.267857,12.607857,13.743929,11.68155,16142599200
AAPL,2011-09-01,13.779286,15.102143,13.088571,13.618571,11.575007,11977448000
AAPL,2011-10-01,13.584643,15.239286,12.651429,14.456429,12.287138,13141427600
AAPL,2011-11-01,14.193214,14.571429,12.975714,13.65,11.601721,8963701600
AAPL,2011-12-01,13.662143,14.610357,13.488571,14.464286,12.293816,6306532400
AAPL,2012-01-01,14.621429,16.365713,14.607143,16.302856,13.856494,6859854400
AAPL,2012-02-01,16.371786,19.557501,16.213572,19.372856,16.465816,11368554400
AAPL,2012-03-01,19.577499,22.194643,18.436428,21.4125,18.1994,15584338000
AAPL,2012-04-01,21.493929,23,19.821428,20.856428,17.72677,15598990400
AAPL,2012-05-01,20.889286,21.312857,18.649286,20.633215,17.537048,11106345600
AAPL,2012-06-01,20.327143,21.071428,19.589287,20.857143,17.727373,7855825600
AAPL,2012-07-01,20.883215,22.138214,20.357143,21.812857,18.539679,8909650400
AAPL,2012-08-01,21.996786,24.316786,21.4375,23.758572,20.193428,8276206400
AAPL,2012-09-01,23.777143,25.18107,23.428572,23.825001,20.336824,9199005200
AAPL,2012-10-01,23.969999,24.169643,20.989286,21.261429,18.148592,12142830000
AAPL,2012-11-01,21.365,21.535713,18.0625,20.902857,17.842508,12929851200
AAPL,2012-12-01,21.201786,21.235357,17.901072,19.006071,16.297529,12132752800
AAPL,2013-01-01,19.779285,19.821428,15.535714,16.2675,13.949231,13123423600
AAPL,2013-02-01,16.396786,17.319286,15.630714,15.764286,13.517732,9344034000
AAPL,2013-03-01,15.642857,16.78393,14.964286,15.809286,13.635323,9176876800
AAPL,2013-04-01,15.782143,15.901786,13.753571,15.813571,13.639017,10963489600
AAPL,2013-05-01,15.873571,16.633928,14.960714,16.061787,13.8531,9447530400
