Stock,Date,Open,High,Low,Close,Adj Close,Volume
1398.HK,2017-05-01,5.08,5.25,4.93,5.21,3.663836,5162233995
1398.HK,2017-06-01,5.24,5.43,5.1,5.27,3.70603,6558272142
1398.HK,2017-07-01,5,5.5,4.83,5.47,3.846676,6714064898
1398.HK,2017-08-01,5.47,6.07,5.28,5.86,4.341361,9168517368
1398.HK,2017-09-01,5.86,5.92,5.62,5.8,4.296909,5413058775
1398.HK,2017-10-01,5.8,6.48,5.8,6.19,4.58584,6949248341
1398.HK,2017-11-01,6.2,6.43,6.03,6.07,4.496938,6273174870
1398.HK,2017-12-01,6.07,6.33,5.84,6.29,4.659924,5563742204
1398.HK,2018-01-01,6.29,7.64,6.29,7.4,5.482264,9903442012
1398.HK,2018-02-01,7.5,7.62,6.35,6.76,5.008122,8051306166
1398.HK,2018-03-01,6.67,7.23,6.47,6.73,4.985897,6002943161
1398.HK,2018-04-01,6.73,7,6.54,6.98,5.171108,4444620315
1398.HK,2018-05-01,6.98,7,6.37,6.5,4.815502,5047865010
1398.HK,2018-06-01,6.5,6.74,5.66,5.87,4.348768,6351158956
1398.HK,2018-07-01,5.87,5.92,5.33,5.81,4.304317,6754215246
1398.HK,2018-08-01,5.81,5.97,5.5,5.78,4.509049,5671079056
1398.HK,2018-09-01,5.74,5.84,5.32,5.72,4.462242,4769147398
1398.HK,2018-10-01,5.72,5.72,5.1,5.3,4.134595,5489517805
1398.HK,2018-11-01,5.28,5.65,5.2,5.56,4.337425,4592496899
1398.HK,2018-12-01,5.68,5.76,5.36,5.59,4.360828,3456011740
1398.HK,2019-01-01,5.59,6.08,5.39,6.06,4.72748,4631947626
1398.HK,2019-02-01,6.09,6.19,5.8,6.04,4.711878,3954464189
1398.HK,2019-03-01,6.05,6.13,5.74,5.75,4.485645,4826213904
1398.HK,2019-04-01,5.83,6.08,5.79,5.89,4.594861,4158210103
1398.HK,2019-05-01,5.89,5.92,5.37,5.6,4.368629,6890170474
1398.HK,2019-06-01,5.6,6,5.48,5.7,4.44664,5468442486
1398.HK,2019-07-01,5.7,5.77,5.28,5.3,4.341697,3078683953
1398.HK,2019-08-01,5.3,5.3,4.81,4.95,4.054981,5447231356
1398.HK,2019-09-01,4.9,5.45,4.9,5.25,4.300737,3635224280
1398.HK,2019-10-01,5.25,5.68,5.12,5.64,4.620221,3469322585
1398.HK,2019-11-01,5.6,5.9,5.55,5.58,4.571069,4058216671
1398.HK,2019-12-01,5.6,6.03,5.46,6,4.915128,3465407291
1398.HK,2020-01-01,6,6.11,5.2,5.22,4.276162,3393505917
1398.HK,2020-02-01,5.2,5.61,5.19,5.33,4.366272,4709228645
1398.HK,2020-03-01,5.33,5.51,4.81,5.31,4.349888,8153863375
1398.HK,2020-04-01,5.19,5.31,5.02,5.27,4.317121,3627378374
1398.HK,2020-05-01,5.27,5.27,4.89,5,4.095941,4433504524
1398.HK,2020-06-01,5.15,5.3,4.7,4.7,3.850184,5178674651
1398.HK,2020-07-01,4.7,5.29,4.58,4.58,3.9723,4633179996
1398.HK,2020-08-01,4.57,4.8,4.34,4.34,3.764145,3729836249
1398.HK,2020-09-01,4.31,4.43,3.96,4.02,3.486604,4930060310
1398.HK,2020-10-01,4.02,4.8,3.97,4.36,3.781491,5517425713
1398.HK,2020-11-01,4.38,5.24,4.38,4.92,4.267187,6678151180
1398.HK,2020-12-01,4.94,5.15,4.44,5.01,4.345246,5661862790
1398.HK,2021-01-01,5.01,5.21,4.75,4.95,4.293207,5639176758
1398.HK,2021-02-01,4.92,5.35,4.79,5.06,4.388611,4894494721
1398.HK,2021-03-01,5.08,5.75,4.97,5.58,4.839614,6627372188
1398.HK,2021-04-01,5.58,5.62,5.04,5.06,4.388611,3998294145
1398.HK,2021-05-01,5.05,5.14,4.9,5.1,4.423304,5515864054
1398.HK,2021-06-01,5.1,5.1,4.56,4.56,3.954954,4727238135
1398.HK,2021-07-01,4.57,4.64,4.3,4.32,4.001824,4636908002
1398.HK,2021-08-01,4.31,4.46,4.27,4.34,4.020351,4310559918
1398.HK,2021-09-01,4.31,4.52,4.15,4.33,4.011087,4679463713
1398.HK,2021-10-01,4.26,4.42,4.22,4.26,3.946243,3310528106
1398.HK,2021-11-01,4.25,4.35,4.08,4.12,3.816554,3605186259
1398.HK,2021-12-01,4.17,4.45,4.13,4.4,4.075932,4200447934
1398.HK,2022-01-01,4.45,4.75,4.39,4.72,4.372363,3617459210
1398.HK,2022-02-01,4.71,4.94,4.53,4.67,4.326046,3882210158
1398.HK,2022-03-01,4.68,4.84,4.34,4.81,4.455734,5521829693
1398.HK,2022-04-01,4.84,4.87,4.59,4.74,4.39089,3255831980
1398.HK,2022-05-01,4.67,4.79,4.45,4.71,4.3631,3139446096
1398.HK,2022-06-01,4.73,4.73,4.45,4.66,4.316782,4092836836
1398.HK,2022-07-01,4.31,4.42,4,4.15,3.844345,2933923401
1398.HK,2022-08-01,4.15,4.17,3.95,4,4,2538513426
1398.HK,2022-09-01,3.98,3.99,3.55,3.68,3.68,3271217024
1398.HK,2022-10-01,3.68,3.84,3.4,3.41,3.41,3193031709
1398.HK,2022-11-01,3.45,3.93,3.36,3.91,3.91,4990088978
1398.HK,2022-12-01,3.9,4.07,3.75,4.02,4.02,3921631157
1398.HK,2023-01-01,3.92,4.3,3.91,4.19,4.19,4324545630
