Stock,Date,Open,High,Low,Close,Adj Close,Volume
600519.SS,2010-01-01,127.58828,130.262955,120.2855,126.626595,101.387238,84239747
600519.SS,2010-02-01,126.882042,131.930878,123.365891,125.349358,100.364571,40184649
600519.SS,2010-03-01,125.056351,125.807663,117.896317,119.27874,95.503967,50289713
600519.SS,2010-04-01,119.293762,120.586021,95.980469,96.942146,77.619545,151527526
600519.SS,2010-05-01,96.160782,102.554466,94.290009,99.083397,79.333992,63212401
600519.SS,2010-06-01,98.985725,107.137489,94.297523,95.687454,76.614922,52079316
600519.SS,2010-07-01,96.055595,107.513145,93.583771,104.184822,83.418579,61196541
600519.SS,2010-08-01,104.15477,120.95417,104.15477,119.631851,96.684021,75337176
600519.SS,2010-09-01,119.308792,130.315552,117.129974,126.769348,102.4524,52759501
600519.SS,2010-10-01,126.972198,132.554474,116.303528,122.607063,99.088524,99050998
600519.SS,2010-11-01,122.614578,166.791885,121.149513,153.876785,124.3601,203999326
600519.SS,2010-12-01,152.516907,159.654388,133.283249,138.181824,111.675728,136305093
600519.SS,2011-01-01,138.181824,141.172058,127.407967,133.726517,108.07505,89598620
600519.SS,2011-02-01,133.734039,141.848236,132.2314,134.244934,108.494034,60616521
600519.SS,2011-03-01,134.267471,145.8302,131.104431,135.123962,109.20443,105622219
600519.SS,2011-04-01,135.221634,139.053345,128.302032,136.972198,110.698158,77305416
600519.SS,2011-05-01,136.972198,153.253189,136.739288,153.11795,123.746834,84957194
600519.SS,2011-06-01,153.343353,160.255447,149.361389,159.75206,129.108353,77307968
600519.SS,2011-07-01,159.090912,172.628098,156.859497,170.818176,138.051788,70659256
600519.SS,2011-08-01,171.347107,181.404953,159.504135,177.495865,145.017197,83611984
600519.SS,2011-09-01,177.438019,178.082642,152.809921,157.51239,128.690308,66729878
600519.SS,2011-10-01,157.51239,170.909088,151.23967,168.7686,137.886841,46847377
600519.SS,2011-11-01,167.917358,178.586777,165.041321,173.603302,141.836884,70678215
600519.SS,2011-12-01,176.198349,178.677689,154.123962,159.75206,130.520187,74292270
600519.SS,2012-01-01,159.256195,161.057846,141.23967,154.057846,125.86792,67999385
600519.SS,2012-02-01,153.884293,169.421494,151.644623,168.975204,138.055649,59978689
600519.SS,2012-03-01,168.198349,178.429749,159.48761,162.776855,132.991501,93107953
600519.SS,2012-04-01,162.776855,186.347107,162.066116,185.586777,151.627579,49369099
600519.SS,2012-05-01,185.586777,196.528931,178.429749,195.603302,159.811295,80382922
600519.SS,2012-06-01,196.694214,205.214874,191.842972,197.644623,161.479065,53247801
600519.SS,2012-07-01,198.347107,219.900833,195.057846,203.669418,166.401443,83318282
600519.SS,2012-08-01,203.454544,216.23967,176.446274,181.619827,150.7155,78705682
600519.SS,2012-09-01,181.619827,203.867767,181.619827,203.140488,168.574219,67027684
600519.SS,2012-10-01,203.140488,210.710739,196.264465,204.413223,169.630386,38092126
600519.SS,2012-11-01,205.132233,207.314056,170.909088,178.52066,148.143646,66025177
600519.SS,2012-12-01,176.033051,182.644623,152.066116,172.743805,143.349823,167416792
600519.SS,2013-01-01,172.743805,179.876038,142.148758,147.851242,122.69297,156099480
600519.SS,2013-02-01,147.834717,155.702484,142.148758,144.628098,120.018265,90898310
600519.SS,2013-03-01,144.049591,155.867767,134.140488,139.553726,115.807343,119242023
600519.SS,2013-04-01,138.917358,148.76033,132.603302,143.793381,119.325562,77848006
600519.SS,2013-05-01,143.793381,171.214874,139.694214,162.892563,135.174866,99680600
600519.SS,2013-06-01,163.719009,169.669418,145.47934,158.983475,131.930923,70385359
600519.SS,2013-07-01,158.702484,165.173553,136.851242,139.256195,119.359756,90196594
600519.SS,2013-08-01,140.47934,150.694214,138.471069,139.48761,119.55809,64285489
600519.SS,2013-09-01,132.892563,132.892563,109.933884,112.347107,96.295357,174723007
600519.SS,2013-10-01,112.347107,122.066116,108.677689,111.661156,95.707413,94012733
600519.SS,2013-11-01,111.016525,121.033058,110.578514,116.892563,100.191368,77246095
600519.SS,2013-12-01,115.710747,115.925621,101.23967,106.099174,90.940094,73306431
600519.SS,2014-01-01,106.099174,118.826447,97.528923,109.256195,93.646042,94473582
600519.SS,2014-02-01,109.256195,125.603302,108.148758,123.983475,106.269127,73784576
600519.SS,2014-03-01,123.966942,145.619827,122.586777,127.851242,109.584297,109490891
600519.SS,2014-04-01,127.859505,148.429749,127.603302,135.438019,116.087105,85916079
600519.SS,2014-05-01,135.438019,135.438019,118.677689,126.628098,108.535927,52475553
600519.SS,2014-06-01,126.628098,135.371902,123.413223,129.072723,110.631264,45254313
600519.SS,2014-07-01,129.627274,153.727264,127.818184,145.699997,128.314133,75118702
600519.SS,2014-08-01,145.609085,151.509094,140.909088,143.845459,126.680878,59898325
600519.SS,2014-09-01,143.818176,152.872726,141.454544,147.390915,129.803253,69111045
600519.SS,2014-10-01,147.390915,147.390915,139.709091,142.436356,125.439919,64573105
600519.SS,2014-11-01,142.5,152.727264,132.27272,141.672729,124.76741,132517368
600519.SS,2014-12-01,142.336365,175.899994,141.818176,172.381821,151.812073,198721811
600519.SS,2015-01-01,172.381821,185.672729,155.881821,161.072723,141.852463,106079662
600519.SS,2015-02-01,159.55455,176.818176,157.727264,173.681824,152.956985,73008593
600519.SS,2015-03-01,173.454544,182.518188,166.609085,178.145447,156.88797,105328677
600519.SS,2015-04-01,178.209091,244.545456,175.254547,229.300003,201.9384,211349443
600519.SS,2015-05-01,229.300003,263.636353,218.072723,239.845459,211.22554,124639064
600519.SS,2015-06-01,239.94545,248.181824,207.090912,234.227264,206.277725,199294885
600519.SS,2015-07-01,231.818176,257.272736,197.479996,206.899994,182.211334,274677727
600519.SS,2015-08-01,205,214.289993,166.199997,195.369995,175.101379,126991221
600519.SS,2015-09-01,191.820007,209.539993,185,190.309998,170.566345,69207425
600519.SS,2015-10-01,190.309998,218.300003,190.309998,213.860001,191.673141,41733966
600519.SS,2015-11-01,214.600006,224.660004,206.630005,214.309998,192.076431,51595450
600519.SS,2015-12-01,213,229.179993,209,218.190002,195.553909,51472372
600519.SS,2016-01-01,218.190002,218.190002,195.509995,200.649994,179.833588,56520821
600519.SS,2016-02-01,202.100006,220.880005,199.600006,214.910004,192.614197,38907857
600519.SS,2016-03-01,215.960007,253.380005,210.399994,247.639999,221.948639,87801309
600519.SS,2016-04-01,248.949997,257.600006,235.800003,251.199997,225.139313,64087082
600519.SS,2016-05-01,251.199997,266.619995,243.100006,264.470001,237.032608,55545757
600519.SS,2016-06-01,265.399994,298.200012,263,291.920013,261.634827,57122798
600519.SS,2016-07-01,287.200012,326.799988,284,313.149994,280.662323,77237906
600519.SS,2016-08-01,313,322.480011,300.070007,310.190002,284.013275,68824151
600519.SS,2016-09-01,309.700012,312,287.559998,297.910004,272.769562,47093962
600519.SS,2016-10-01,297.910004,322.799988,297.910004,317.950012,291.118408,41350118
600519.SS,2016-11-01,317.950012,330.450012,308.369995,319.079987,292.153015,61172644
600519.SS,2016-12-01,320,340,315.820007,334.149994,305.951263,69383563
600519.SS,2017-01-01,334.149994,359.799988,332.809998,344.420013,315.354645,61084431
600519.SS,2017-02-01,344.420013,366.519989,341.920013,354.660004,324.730469,49733903
600519.SS,2017-03-01,355.100006,396.5,354.529999,386.359985,353.75528,72226740
600519.SS,2017-04-01,386.359985,428.679993,380.600006,413.480011,378.586731,73875923
600519.SS,2017-05-01,413.480011,456.480011,398,442.940002,405.560547,67841232
600519.SS,2017-06-01,442.5,485,441.01001,471.850006,432.030853,73868877
600519.SS,2017-07-01,474.200012,487.959991,441.200012,481.220001,440.610138,79373118
600519.SS,2017-08-01,481,501.100006,471.130005,491.149994,456.496826,61250554
600519.SS,2017-09-01,490.200012,525.880005,469.980011,517.640015,481.117828,57030660
600519.SS,2017-10-01,517.640015,655,517.640015,618.030029,574.424805,70189113
600519.SS,2017-11-01,620.880005,719.960022,613.01001,631,586.479675,142506018
600519.SS,2017-12-01,638.01001,726.5,615.26001,697.48999,648.278442,106488528
600519.SS,2018-01-01,697.48999,799.059998,689.890015,764.539978,710.597717,123433891
600519.SS,2018-02-01,767,767.299988,658,725.619995,674.423767,96218090
600519.SS,2018-03-01,728,753.98999,658.409973,683.619995,635.387085,98782016
600519.SS,2018-04-01,680,714.780029,645,662.530029,615.785034,69063395
600519.SS,2018-05-01,662.530029,751.619995,645.059998,751.130005,698.13385,90433658
600519.SS,2018-06-01,751.130005,803.5,697,731.460022,679.851807,87529994
600519.SS,2018-07-01,734.52002,764.109985,678.22998,726.440002,684.766663,75239299
600519.SS,2018-08-01,731.400024,732.299988,616.859985,659.190002,621.374573,87358113
600519.SS,2018-09-01,652,733.200012,620,730,688.122437,68664033
600519.SS,2018-10-01,730,730,509.019989,548.900024,517.411499,127006536
600519.SS,2018-11-01,555,600,536.799988,565,532.587952,93308873
600519.SS,2018-12-01,589,616.5,553.609985,590.01001,556.163208,63106546
600519.SS,2019-01-01,590.01001,698.880005,582.02002,689.599976,650.040039,84152984
600519.SS,2019-02-01,697.039978,763.419983,688.179993,755.01001,711.697693,63933067
600519.SS,2019-03-01,761.5,866.679993,733.650024,853.98999,804.999512,109451307
600519.SS,2019-04-01,860,990,834.210022,974,918.124939,99574855
600519.SS,2019-05-01,974,974,842.5,890,838.943787,122994931
600519.SS,2019-06-01,892,1001,840,984,927.551331,82661740
600519.SS,2019-07-01,1004.52002,1035.599976,938.150024,972.599976,930.381775,83398031
600519.SS,2019-08-01,976.51001,1146,923.799988,1142,1092.428467,85249029
600519.SS,2019-09-01,1139.98999,1188.869995,1066,1150,1100.081299,68700474
600519.SS,2019-10-01,1150,1215.680054,1109.02002,1180.01001,1128.788574,53916485
600519.SS,2019-11-01,1181,1241.609985,1112.890015,1129,1079.99292,57035014
600519.SS,2019-12-01,1118.199951,1195.5,1117.73999,1183,1131.648804,59679279
600519.SS,2020-01-01,1183,1183,1037,1052.800049,1007.100525,79236403
600519.SS,2020-02-01,985,1124,980,1057,1011.118225,84368612
600519.SS,2020-03-01,1050.109985,1176,960.099976,1111,1062.774048,113791314
600519.SS,2020-04-01,1117,1299.939941,1103,1265.699951,1210.758789,61863828
600519.SS,2020-05-01,1265.699951,1371.959961,1250,1366.599976,1307.279053,47674333
600519.SS,2020-06-01,1381,1482,1381,1462.880005,1399.379883,53122478
