Stock,Date,Open,High,Low,Close,Adj Close,Volume
601939.SS,2014-04-01,4,4.09,3.93,3.96,2.489905,538148115
601939.SS,2014-05-01,3.96,4.07,3.92,4.03,2.533919,381630904
601939.SS,2014-06-01,4.03,4.19,4.02,4.13,2.596795,486107482
601939.SS,2014-07-01,4.14,4.23,3.86,4.15,2.60937,783730731
601939.SS,2014-08-01,4.14,4.2,3.98,4.02,2.722064,658600966
601939.SS,2014-09-01,4.02,4.17,4,4.07,2.755921,835965118
601939.SS,2014-10-01,4.07,4.24,3.98,4.18,2.830405,872883984
601939.SS,2014-11-01,4.18,4.73,4.11,4.7,3.182513,3102608087
601939.SS,2014-12-01,4.79,6.86,4.68,6.73,4.557087,13319408972
601939.SS,2015-01-01,6.73,7.22,5.8,5.85,3.961213,6920225740
601939.SS,2015-02-01,5.72,6.03,5.35,5.69,3.852872,2394466147
601939.SS,2015-03-01,5.72,6.33,5.33,6.1,4.130496,6260160898
601939.SS,2015-04-01,6.1,7.45,6.04,6.85,4.638344,10347122488
601939.SS,2015-05-01,6.85,6.91,6.18,6.37,4.313321,5704805700
601939.SS,2015-06-01,6.4,7.46,6.1,7.13,4.82794,9417749184
601939.SS,2015-07-01,6.75,7.48,5.83,6.04,4.089869,11645705924
601939.SS,2015-08-01,6,6.23,4.56,5.17,3.655066,2953123773
601939.SS,2015-09-01,5.14,6.06,5.09,5.18,3.662137,2372786497
601939.SS,2015-10-01,5.18,5.64,5.18,5.48,3.874229,1091991944
601939.SS,2015-11-01,5.46,6.15,5.33,5.77,4.079252,1871815059
601939.SS,2015-12-01,5.77,6.26,5.62,5.78,4.086322,1987387086
601939.SS,2016-01-01,5.78,5.78,4.72,4.81,3.400555,1242048991
601939.SS,2016-02-01,4.8,4.84,4.4,4.53,3.202602,1497149554
601939.SS,2016-03-01,4.54,4.95,4.5,4.85,3.428834,3271400357
601939.SS,2016-04-01,4.84,4.86,4.65,4.69,3.315718,2312832763
601939.SS,2016-05-01,4.69,4.9,4.64,4.88,3.450044,1693312867
